Genero,Peso,Altura
Mujer,46.702,154.91299999999998
Mujer,58.994,160.20600000000002
Mujer,48.473,154.343
Mujer,73.572,169.035
Mujer,64.17,164.447
Mujer,41.662,145.341
Mujer,67.726,165.517
Mujer,58.86,156.735
Mujer,43.68899999999999,148.43
Mujer,54.85,160.184
Mujer,64.04,168.037
Mujer,66.538,159.17700000000002
Mujer,63.736000000000004,164.74599999999998
Mujer,87.155,178.907
Mujer,52.475,152.64
Mujer,61.925,156.70600000000002
Mujer,45.111999999999995,145.928
Mujer,41.22,149.167
Mujer,44.879,150.30200000000002
Mujer,63.979,164.391
Mujer,66.65899999999999,159.736
Mujer,61.808,165.56
Mujer,57.732,157.616
Mujer,61.043,161.114
Mujer,50.358999999999995,147.884
Mujer,65.449,161.317
Mujer,58.758,159.291
Mujer,77.98899999999999,175.294
Mujer,66.429,165.176
Mujer,46.347,143.828
Mujer,60.043,158.082
Mujer,57.055,158.89700000000002
Mujer,49.766000000000005,153.188
Mujer,64.469,164.66400000000002
Mujer,67.432,164.13
Mujer,51.852,148.704
Mujer,67.471,165.08900000000003
Mujer,70.079,166.628
Mujer,48.266000000000005,155.844
Mujer,60.356,162.042
Mujer,55.94,164.09900000000002
Mujer,44.996,153.585
Mujer,49.147,155.209
Mujer,54.532,156.63
Mujer,56.281000000000006,155.644
Mujer,50.843,152.465
Mujer,66.872,164.16400000000002
Mujer,68.123,173.72
Mujer,59.39,161.232
Mujer,57.023,157.876
Mujer,66.214,156.325
Mujer,61.691,168.358
Mujer,49.089,146.433
Mujer,56.457,158.202
Mujer,65.90899999999999,166.429
Mujer,75.483,170.18099999999998
Mujer,64.58,164.533
Mujer,67.357,171.80599999999998
Mujer,60.86,154.005
Mujer,45.543,149.414
Mujer,58.506,161.10399999999998
Mujer,65.94,170.39
Mujer,56.412,155.215
Mujer,64.457,159.39600000000002
Mujer,50.718999999999994,157.423
Mujer,47.733999999999995,152.65200000000002
Mujer,61.973,157.841
Mujer,63.2,165.963
Mujer,63.665,161.571
Mujer,63.396,161.959
Mujer,65.913,163.759
Mujer,73.863,170.44299999999998
Mujer,41.231,143.634
Mujer,78.113,176.69799999999998
Mujer,62.419,161.326
Mujer,57.108000000000004,162.555
Mujer,53.216,158.681
Mujer,57.215,158.92700000000002
Mujer,64.778,165.65900000000002
Mujer,72.94800000000001,171.78599999999997
Mujer,74.582,172.293
Mujer,69.687,167.31900000000002
Mujer,71.279,167.32
Mujer,56.013999999999996,152.761
Mujer,69.658,166.97400000000002
Mujer,51.998999999999995,154.78
Mujer,75.48899999999999,177.24099999999999
Mujer,74.70100000000001,168.888
Mujer,57.328,162.74
Mujer,62.18600000000001,161.28799999999998
Mujer,64.25399999999999,167.64700000000002
Mujer,53.27,149.627
Mujer,56.93899999999999,156.998
Mujer,70.19,164.959
Mujer,60.446000000000005,160.188
Mujer,45.778999999999996,150.911
Mujer,50.576,148.507
Mujer,74.339,168.02700000000002
Mujer,84.426,176.334
Mujer,68.643,167.544
Mujer,64.36399999999999,165.834
Mujer,65.976,165.312
Mujer,64.97399999999999,163.466
Mujer,40.021,140.123
Mujer,61.552,163.101
Mujer,60.078,160.518
Mujer,61.235,162.40200000000002
Mujer,59.387,160.683
Mujer,69.07,168.83700000000002
Mujer,68.688,172.097
Mujer,69.958,164.475
Mujer,75.38600000000001,174.34400000000002
Mujer,64.854,161.615
Mujer,65.539,164.753
Mujer,50.13,153.504
Mujer,46.165,150.601
Mujer,60.348,157.424
Mujer,53.225,157.04
Mujer,57.103,159.716
Mujer,45.935,152.914
Mujer,48.449,151.702
Mujer,74.368,165.66299999999998
Mujer,68.439,161.5
Mujer,60.613,163.215
Mujer,53.623000000000005,155.722
Mujer,69.285,171.997
Mujer,46.915,151.60299999999998
Mujer,72.632,171.98
Mujer,74.515,175.916
Mujer,71.385,174.58599999999998
Mujer,66.99,168.55700000000002
Mujer,63.801,160.439
Mujer,57.673,159.52100000000002
Mujer,55.72,153.627
Mujer,73.063,167.68900000000002
Mujer,60.236000000000004,159.80700000000002
Mujer,60.547,161.21200000000002
Mujer,65.365,169.21400000000003
Mujer,62.388000000000005,158.977
Mujer,73.796,166.953
Mujer,46.701,154.131
Mujer,58.997,159.30200000000002
Mujer,56.284,156.369
Mujer,62.428999999999995,156.534
Mujer,43.42100000000001,147.327
Mujer,50.71,154.375
Mujer,57.545,157.799
Mujer,69.719,167.662
Mujer,59.925,156.06799999999998
Mujer,49.809,153.977
Mujer,62.126999999999995,166.12400000000002
Mujer,49.778999999999996,157.789
Mujer,53.407,155.94899999999998
Mujer,63.933,162.086
Mujer,72.102,167.127
Mujer,44.516999999999996,151.054
Mujer,53.371,159.889
Mujer,62.793,165.893
Mujer,73.255,164.09
Mujer,66.23,168.31
Mujer,78.54,169.365
Mujer,55.661,155.72299999999998
Mujer,61.793,163.481
Mujer,62.82,162.45
Mujer,59.478,153.112
Mujer,66.335,164.641
Mujer,64.328,163.601
Mujer,63.082,158.26
Mujer,54.498000000000005,149.884
Mujer,46.162,158.904
Mujer,64.52199999999999,162.015
Mujer,50.952,160.336
Mujer,60.196000000000005,163.357
Mujer,55.108000000000004,155.628
Mujer,70.723,174.43900000000002
Mujer,49.17100000000001,156.401
Mujer,69.068,166.998
Mujer,52.386,149.977
Mujer,61.633,161.667
Mujer,68.22399999999999,163.082
Mujer,45.586000000000006,150.112
Mujer,75.339,168.135
Mujer,74.334,169.851
Mujer,54.696000000000005,154.058
Mujer,68.435,166.687
Mujer,65.895,162.019
Mujer,74.708,170.377
Mujer,74.477,167.425
Mujer,69.87899999999999,169.058
Mujer,54.163999999999994,154.341
Mujer,63.92100000000001,165.845
Mujer,53.158,160.891
Mujer,57.776,161.583
Mujer,50.136,154.83700000000002
Mujer,65.747,163.637
Mujer,53.106,157.618
Mujer,82.804,179.09900000000002
Mujer,56.973,159.697
Mujer,72.861,169.453
Mujer,64.782,166.636
Mujer,46.927,148.857
Mujer,57.015,163.665
Mujer,64.484,165.262
Mujer,70.682,166.87900000000002
Mujer,75.225,174.997
Mujer,59.13,155.595
Mujer,74.335,169.423
Mujer,75.717,166.21
Mujer,70.355,161.69899999999998
Mujer,59.463,149.636
Mujer,56.568000000000005,155.376
Mujer,61.655,162.38299999999998
Mujer,60.025,157.175
Mujer,58.666000000000004,159.974
Mujer,80.055,175.507
Mujer,58.244,160.874
Mujer,55.591,154.539
Mujer,57.04600000000001,156.957
Mujer,54.221000000000004,151.835
Mujer,63.00899999999999,161.9
Mujer,59.608999999999995,160.778
Mujer,68.426,164.67700000000002
Mujer,60.479,161.15200000000002
Mujer,49.473,159.431
Mujer,61.011,156.94
Mujer,48.548,156.273
Mujer,63.607,164.1
Mujer,55.137,155.849
Mujer,57.666000000000004,161.243
Mujer,55.215,154.761
Mujer,58.515,163.683
Mujer,62.761,165.968
Mujer,51.395,154.325
Mujer,66.867,162.415
Mujer,64.437,164.667
Mujer,42.535,152.02100000000002
Mujer,52.858000000000004,156.411
Mujer,67.065,169.067
Mujer,49.783,157.131
Mujer,82.014,169.46599999999998
Mujer,63.699,167.618
Mujer,47.07899999999999,147.85399999999998
Mujer,58.745,165.446
Mujer,58.373000000000005,160.46200000000002
Mujer,52.485,157.267
Mujer,63.508,164.24099999999999
Mujer,74.017,173.38400000000001
Mujer,55.118,159.442
Mujer,57.218999999999994,158.506
Mujer,67.99,168.02599999999998
Mujer,61.048,164.7
Mujer,62.277,157.862
Mujer,59.107,162.511
Mujer,71.442,167.645
Mujer,49.523,156.763
Mujer,48.501999999999995,156.247
Mujer,59.993,163.66299999999998
Mujer,55.693000000000005,154.586
Mujer,65.416,165.44799999999998
Mujer,69.021,170.13
Mujer,69.725,168.095
Mujer,54.696000000000005,158.486
Mujer,56.607,158.707
Mujer,56.11,154.734
Mujer,70.087,164.8
Mujer,69.329,172.172
Mujer,56.721000000000004,153.276
Mujer,60.89,164.175
Mujer,62.611000000000004,159.746
Mujer,68.72800000000001,170.636
Mujer,64.609,156.39
Mujer,68.344,167.398
Mujer,57.805,157.744
Mujer,69.032,167.50099999999998
Mujer,56.967,155.019
Mujer,46.397,155.489
Mujer,54.538000000000004,159.224
Mujer,66.425,159.964
Mujer,63.873000000000005,163.069
Mujer,78.084,173.106
Mujer,67.676,165.393
Mujer,73.155,172.35
Mujer,68.734,163.234
Mujer,74.944,172.03400000000002
Mujer,64.21300000000001,157.918
Mujer,60.723,164.12400000000002
Mujer,56.865,164.378
Mujer,70.487,170.92700000000002
Mujer,62.108999999999995,162.594
Mujer,62.49,159.092
Mujer,71.882,168.16
Mujer,56.886,151.798
Mujer,75.26899999999999,175.396
Mujer,66.315,157.795
Mujer,62.662,159.917
Mujer,64.438,162.547
Mujer,60.412,159.81
Mujer,59.214,162.609
Mujer,50.349,148.92
Mujer,68.946,167.64
Mujer,59.391000000000005,159.628
Mujer,50.757,158.764
Mujer,53.838,157.90200000000002
Mujer,70.145,167.46599999999998
Mujer,77.824,168.486
Mujer,60.888000000000005,161.319
Mujer,69.969,163.55200000000002
Mujer,45.119,164.69799999999998
Mujer,60.751000000000005,166.041
Mujer,64.806,166.148
Mujer,62.055,157.57399999999998
Mujer,75.622,168.41400000000002
Mujer,75.057,172.91099999999997
Mujer,61.915,162.718
Mujer,53.45,147.184
Mujer,51.948,155.349
Mujer,58.306000000000004,163.282
Mujer,63.175,162.43200000000002
Mujer,69.441,164.018
Mujer,66.12,170.554
Mujer,57.971000000000004,158.006
Mujer,64.43,167.267
Mujer,62.378,160.806
Mujer,59.882,161.07
Mujer,56.843999999999994,158.22299999999998
Mujer,68.205,164.007
Mujer,57.576,162.3
Mujer,55.761,156.74200000000002
Mujer,58.047,158.139
Mujer,67.63,171.31
Mujer,79.13,173.889
Mujer,70.12,170.36900000000003
Mujer,65.986,169.11900000000003
Mujer,61.071999999999996,152.543
Mujer,56.501999999999995,152.662
Mujer,71.241,169.203
Mujer,55.891000000000005,159.472
Mujer,64.515,163.0
Mujer,50.056000000000004,157.832
Mujer,56.11600000000001,156.89600000000002
Mujer,55.976000000000006,164.752
Mujer,51.784,156.894
Mujer,85.046,182.81900000000002
Mujer,56.031000000000006,152.987
Mujer,50.091,158.278
Mujer,41.396,148.42700000000002
Mujer,61.281000000000006,162.866
Mujer,58.68,158.998
Mujer,73.324,171.248
Mujer,78.422,172.115
Mujer,45.298,149.136
Mujer,56.103,157.276
Mujer,65.906,162.41
Mujer,55.192,153.358
Mujer,61.111999999999995,157.96200000000002
Mujer,67.50399999999999,164.985
Mujer,66.161,172.013
Mujer,72.249,171.58
Mujer,61.567,162.27100000000002
Mujer,61.052,159.819
Mujer,62.446000000000005,166.43099999999998
Mujer,62.545,164.555
Mujer,58.54,157.369
Mujer,64.524,160.97799999999998
Mujer,47.041000000000004,155.408
Mujer,80.459,174.982
Mujer,66.697,158.929
Mujer,63.883,160.17600000000002
Mujer,52.948,152.876
Mujer,64.694,164.145
Mujer,68.88600000000001,168.90900000000002
Mujer,57.983999999999995,151.786
Mujer,56.342,160.009
Mujer,53.68600000000001,161.075
Mujer,50.538999999999994,156.562
Mujer,76.5,174.528
Mujer,52.015,158.997
Mujer,67.124,166.521
Mujer,86.835,175.47400000000002
Mujer,58.643,160.67
Mujer,64.454,163.903
Mujer,47.881,156.293
Mujer,55.068999999999996,159.447
Mujer,69.27,167.929
Mujer,67.373,170.217
Mujer,50.401,151.89700000000002
Mujer,71.59899999999999,168.082
Mujer,65.279,162.83
Mujer,60.53,154.806
Mujer,61.306000000000004,160.933
Mujer,72.259,172.32299999999998
Mujer,48.468,150.134
Mujer,60.059,169.981
Mujer,71.938,161.984
Mujer,74.758,170.722
Mujer,62.343999999999994,165.046
Mujer,52.711999999999996,156.584
Mujer,52.42,153.02700000000002
Mujer,68.702,167.513
Mujer,68.827,168.97
Mujer,42.83,145.75
Mujer,50.476000000000006,152.158
Mujer,55.00899999999999,155.722
Mujer,72.845,170.895
Mujer,64.86399999999999,160.873
Mujer,57.11,164.953
Mujer,53.343,156.784
Mujer,88.15299999999999,178.695
Mujer,49.94,158.388
Mujer,87.694,176.804
Mujer,73.087,181.35299999999998
Mujer,53.702,164.023
Mujer,77.805,176.47
Mujer,46.246,154.486
Mujer,83.00399999999999,173.46400000000003
Mujer,62.746,156.921
Mujer,57.701,159.961
Mujer,71.238,170.899
Mujer,51.94,155.467
Mujer,62.95,163.808
Mujer,65.222,159.249
Mujer,35.457,147.351
Mujer,57.677,160.07399999999998
Mujer,60.28,161.17600000000002
Mujer,69.183,169.24200000000002
Mujer,49.108999999999995,156.69799999999998
Mujer,70.73899999999999,167.00400000000002
Mujer,62.248999999999995,158.893
Mujer,58.858999999999995,160.753
Mujer,66.55,163.863
Mujer,65.941,162.768
Mujer,70.15,173.783
Mujer,57.126000000000005,154.421
Mujer,52.243,154.879
Mujer,58.849,160.468
Mujer,60.038999999999994,156.409
Mujer,82.478,174.00799999999998
Mujer,62.173,163.262
Mujer,59.592,154.71200000000002
Mujer,55.051,160.656
Mujer,60.943000000000005,165.804
Mujer,63.242,168.12400000000002
Mujer,66.316,165.52700000000002
Mujer,66.10300000000001,164.372
Mujer,59.106,154.602
Mujer,64.90899999999999,166.32299999999998
Mujer,61.396,165.084
Mujer,70.404,170.169
Mujer,73.157,159.064
Mujer,56.248000000000005,160.035
Mujer,67.646,163.627
Mujer,51.214,152.4
Mujer,47.247,152.689
Mujer,56.799,154.686
Mujer,64.562,170.389
Mujer,76.242,171.852
Mujer,57.922,167.153
Mujer,47.012,156.424
Mujer,55.229,156.441
Mujer,52.702,157.196
Mujer,43.131,152.605
Mujer,54.306999999999995,153.05
Mujer,50.762,157.06799999999998
Mujer,72.516,172.253
Mujer,64.167,158.21
Mujer,52.586999999999996,159.966
Mujer,61.328,156.52
Mujer,57.618,155.555
Mujer,60.215,158.747
Mujer,44.398,148.681
Mujer,57.89,160.44799999999998
Mujer,45.284,149.714
Mujer,61.88399999999999,168.916
Mujer,59.86600000000001,163.113
Mujer,54.63399999999999,161.153
Mujer,69.843,165.49900000000002
Mujer,70.751,169.87
Mujer,60.919,159.226
Mujer,58.525,154.564
Mujer,56.8,155.94899999999998
Mujer,68.53399999999999,167.183
Mujer,49.968999999999994,146.582
Mujer,45.756,148.624
Mujer,52.821000000000005,159.47299999999998
Mujer,60.483000000000004,156.957
Mujer,56.701,154.537
Mujer,53.323,155.524
Mujer,54.995,154.80100000000002
Mujer,47.934,152.249
Mujer,38.937,142.42700000000002
Mujer,49.67100000000001,148.535
Mujer,58.144,158.57399999999998
Mujer,53.17,152.173
Mujer,64.063,166.96200000000002
Mujer,47.218999999999994,149.661
Mujer,57.16,159.856
Mujer,79.735,173.229
Mujer,61.976000000000006,159.019
Mujer,73.39699999999999,169.142
Mujer,73.671,167.69400000000002
Mujer,58.131,159.285
Mujer,56.236000000000004,158.803
Mujer,72.639,172.762
Mujer,48.461000000000006,155.809
Mujer,59.553000000000004,161.923
Mujer,68.81,173.77
Mujer,71.782,159.42
Mujer,61.271,162.064
Mujer,56.611999999999995,161.707
Mujer,56.735,153.524
Mujer,58.206,161.067
Mujer,66.186,164.93599999999998
Mujer,66.118,163.90599999999998
Mujer,45.372,150.621
Mujer,59.982,159.287
Mujer,61.096000000000004,160.186
Mujer,67.707,163.349
Mujer,58.174,163.325
Mujer,72.058,161.655
Mujer,65.524,170.703
Mujer,65.2,167.804
Mujer,75.5,168.794
Mujer,61.961999999999996,159.629
Mujer,59.235,162.857
Mujer,54.736000000000004,156.49
Mujer,55.336000000000006,159.499
Mujer,66.637,171.628
Mujer,57.318000000000005,157.376
Mujer,62.303000000000004,173.4
Mujer,59.927,164.31799999999998
Mujer,67.804,162.838
Mujer,61.378,166.521
Mujer,62.838,159.911
Mujer,48.111000000000004,158.541
Mujer,43.15,149.234
Mujer,65.105,160.623
Mujer,54.735,157.99
Mujer,43.615,145.423
Mujer,64.943,162.03
Mujer,53.549,156.424
Mujer,72.10600000000001,172.39700000000002
Mujer,52.702,155.909
Mujer,54.453,156.89
Mujer,54.341,156.363
Mujer,55.076,154.751
Mujer,49.032,154.52200000000002
Mujer,55.635,160.303
Mujer,66.295,164.55200000000002
Mujer,63.174,162.08
Mujer,44.869,152.91899999999998
Mujer,72.175,166.55700000000002
Mujer,52.115,159.298
Mujer,72.89,165.609
Mujer,50.165,154.249
Mujer,48.766999999999996,149.78799999999998
Mujer,53.873999999999995,157.90200000000002
Mujer,59.405,165.49099999999999
Mujer,65.009,162.77200000000002
Mujer,55.075,158.685
Mujer,65.566,162.796
Mujer,54.729,154.866
Mujer,61.684,162.446
Mujer,70.056,163.406
Mujer,63.288000000000004,155.858
Mujer,41.83,146.13
Mujer,78.558,177.609
Mujer,73.157,174.731
Mujer,59.235,163.597
Mujer,58.678000000000004,157.129
Mujer,70.313,170.69400000000002
Mujer,71.403,168.553
Mujer,46.003,156.582
Mujer,75.336,171.925
Mujer,63.92,164.685
Mujer,67.97399999999999,166.24599999999998
Mujer,53.753,162.266
Mujer,50.363,154.259
Mujer,54.508,156.80100000000002
Mujer,55.556999999999995,153.325
Mujer,63.645,164.301
Mujer,51.838,151.988
Mujer,56.94,161.542
Mujer,58.791000000000004,159.457
Mujer,46.068999999999996,148.72799999999998
Mujer,51.173,157.278
Mujer,51.483000000000004,153.457
Mujer,56.931000000000004,163.439
Mujer,72.172,165.895
Mujer,70.243,168.503
Mujer,73.73100000000001,178.044
Mujer,42.966,151.59799999999998
Mujer,57.131,159.559
Mujer,46.853,151.17
Mujer,66.179,165.149
Mujer,64.47800000000001,156.563
Mujer,58.504,156.091
Mujer,48.338,152.18
Mujer,59.653999999999996,158.247
Mujer,54.528,155.695
Mujer,69.084,165.359
Mujer,68.113,169.15900000000002
Mujer,64.03399999999999,155.14600000000002
Mujer,65.569,158.49200000000002
Mujer,54.56399999999999,161.407
Mujer,48.153,155.195
Mujer,48.118,149.69899999999998
Mujer,68.303,165.497
Mujer,60.533,160.123
Mujer,68.374,164.856
Mujer,69.275,168.44299999999998
Mujer,56.681000000000004,150.601
Mujer,76.07600000000001,168.97299999999998
Mujer,62.255,168.91099999999997
Mujer,71.814,164.755
Mujer,55.995,161.124
Mujer,61.053000000000004,164.058
Mujer,68.925,173.19
Mujer,50.375,153.651
Mujer,69.81,164.96200000000002
Mujer,56.028999999999996,150.842
Mujer,68.14,170.03799999999998
Mujer,83.87700000000001,180.535
Mujer,64.586,166.31599999999997
Mujer,74.166,171.065
Mujer,63.833999999999996,160.303
Mujer,52.378,154.621
Mujer,62.21,166.24599999999998
Mujer,49.54600000000001,150.207
Mujer,64.01100000000001,160.144
Mujer,53.243,160.374
Mujer,68.863,167.549
Mujer,73.218,169.06400000000002
Mujer,51.885,152.80700000000002
Mujer,68.447,162.555
Mujer,69.85,161.321
Mujer,68.762,173.437
Mujer,62.708999999999996,165.81900000000002
Mujer,54.133,159.685
Mujer,57.809,161.132
Mujer,72.527,168.90599999999998
Mujer,68.673,169.479
Mujer,56.662,158.39700000000002
Mujer,51.86600000000001,150.946
Mujer,55.071000000000005,156.859
Mujer,73.334,172.36
Mujer,71.788,163.806
Mujer,54.411,151.637
Mujer,55.022,155.67600000000002
Mujer,51.39,153.44899999999998
Mujer,62.238,155.66899999999998
Mujer,67.014,165.65200000000002
Mujer,47.49,146.355
Mujer,60.157,164.63099999999997
Mujer,66.655,163.007
Mujer,62.393,160.844
Mujer,62.7,157.792
Mujer,75.579,171.169
Mujer,60.20399999999999,163.719
Mujer,61.658,161.191
Mujer,61.966,161.879
Mujer,54.132,153.81799999999998
Mujer,49.897,156.012
Mujer,55.27,163.313
Mujer,50.005,153.219
Mujer,74.077,170.24
Mujer,63.382,167.424
Mujer,36.896,153.179
Mujer,41.483000000000004,149.518
Mujer,80.374,172.63
Mujer,48.438,159.42600000000002
Mujer,63.648,163.64700000000002
Mujer,62.198,161.377
Mujer,54.265,159.023
Mujer,69.707,168.058
Mujer,71.774,163.908
Mujer,62.347,167.21900000000002
Mujer,70.316,168.209
Mujer,66.191,163.065
Mujer,60.473,159.579
Mujer,65.926,159.14
Mujer,69.505,160.783
Mujer,75.486,169.199
Mujer,66.508,167.672
Mujer,61.236000000000004,163.701
Mujer,64.984,163.31
Mujer,71.525,165.979
Mujer,72.318,168.97099999999998
Mujer,49.982,152.049
Mujer,61.82899999999999,163.37
Mujer,74.26,165.845
Mujer,54.846000000000004,161.672
Mujer,69.029,160.615
Mujer,68.726,173.875
Mujer,78.555,171.455
Mujer,70.527,166.225
Mujer,73.202,170.53900000000002
Mujer,63.754,165.33900000000003
Mujer,77.122,174.44099999999997
Mujer,52.585,158.613
Mujer,59.647,163.358
Mujer,60.172,170.39
Mujer,60.525,161.875
Mujer,61.953,161.519
Mujer,53.391999999999996,155.08
Mujer,62.214,158.257
Mujer,61.591,161.993
Mujer,67.95,169.86700000000002
Mujer,51.013000000000005,157.072
Mujer,53.525,157.342
Mujer,73.84,164.524
Mujer,50.376999999999995,152.082
Mujer,44.273,148.84
Mujer,58.818000000000005,155.717
Mujer,72.707,167.99200000000002
Mujer,70.749,171.012
Mujer,72.009,166.86
Mujer,62.165,158.828
Mujer,51.012,158.884
Mujer,53.068000000000005,152.61700000000002
Mujer,65.961,163.481
Mujer,62.818000000000005,161.477
Mujer,50.972,152.533
Mujer,66.324,165.954
Mujer,63.253,163.37
Mujer,63.965,171.86700000000002
Mujer,55.684,155.178
Mujer,66.817,161.118
Mujer,34.876,142.351
Mujer,44.942,153.659
Mujer,60.76,165.987
Mujer,53.126000000000005,152.303
Mujer,67.354,164.69400000000002
Mujer,46.191,153.36
Mujer,49.79600000000001,151.635
Mujer,44.075,152.487
Mujer,62.92100000000001,161.593
Mujer,65.334,165.015
Mujer,53.18600000000001,154.611
Mujer,67.438,168.361
Mujer,62.57,158.203
Mujer,65.38600000000001,171.24900000000002
Mujer,58.835,162.856
Mujer,67.801,166.357
Mujer,59.88399999999999,160.222
Mujer,81.179,176.63099999999997
Mujer,51.053000000000004,153.934
Mujer,56.317,159.084
Mujer,60.526,162.466
Mujer,70.032,169.675
Mujer,53.732,157.634
Mujer,59.342,149.599
Mujer,50.75,147.503
Mujer,50.448,151.852
Mujer,59.083999999999996,157.732
Mujer,55.034,154.959
Mujer,69.309,168.572
Mujer,52.388999999999996,153.636
Mujer,71.664,166.196
Mujer,51.903,152.401
Mujer,58.93899999999999,166.722
Mujer,58.381,163.181
Mujer,57.754,163.933
Mujer,58.24,162.16299999999998
Mujer,56.048,155.24200000000002
Mujer,80.337,177.39700000000002
Mujer,59.17100000000001,163.023
Mujer,69.862,169.968
Mujer,42.746,148.187
Mujer,70.142,163.416
Mujer,73.71,170.78900000000002
Mujer,64.362,169.99599999999998
Mujer,53.613,153.593
Mujer,60.472,165.095
Mujer,53.91,152.208
Mujer,73.71300000000001,165.61900000000003
Mujer,61.43,159.974
Mujer,59.49100000000001,155.10399999999998
Mujer,62.54,156.627
Mujer,61.761,164.37599999999998
Mujer,44.585,145.154
Mujer,70.331,167.108
Mujer,68.071,166.769
Mujer,72.655,166.606
Mujer,47.625,152.25799999999998
Mujer,54.902,163.075
Mujer,65.67,162.936
Mujer,75.134,177.984
Mujer,67.913,170.58700000000002
Mujer,48.805,153.69299999999998
Mujer,50.548,164.946
Mujer,58.34,158.74200000000002
Mujer,57.3,160.313
Mujer,60.591,163.62
Mujer,56.316,158.80200000000002
Mujer,68.139,164.299
Mujer,60.428999999999995,160.577
Mujer,78.581,177.021
Mujer,56.85,160.06799999999998
Mujer,63.793,166.985
Mujer,62.373999999999995,156.753
Mujer,52.986000000000004,151.05
Mujer,51.266000000000005,156.63
Mujer,66.128,164.937
Mujer,69.648,169.299
Mujer,66.244,160.851
Mujer,54.36600000000001,152.0
Mujer,67.76100000000001,165.916
Mujer,61.677,163.255
Mujer,57.553999999999995,164.512
Mujer,70.336,167.94400000000002
Mujer,60.371,162.094
Mujer,60.045,163.789
Mujer,66.36,164.419
Mujer,41.926,152.11700000000002
Mujer,55.721000000000004,157.77700000000002
Mujer,64.601,164.014
Mujer,46.937,159.075
Mujer,55.78,157.674
Mujer,63.772,167.071
Mujer,66.392,174.562
Mujer,48.001999999999995,155.21200000000002
Mujer,56.458999999999996,151.804
Mujer,69.452,175.252
Mujer,47.792,155.851
Mujer,63.981,159.458
Mujer,59.13399999999999,163.55100000000002
Mujer,63.077,153.121
Mujer,69.836,169.18
Mujer,60.193000000000005,159.786
Mujer,54.455,166.274
Mujer,66.48,165.049
Mujer,49.181999999999995,152.849
Mujer,70.258,167.638
Mujer,72.688,172.107
Mujer,68.874,162.241
Mujer,58.198,157.236
Mujer,71.389,166.278
Mujer,63.836999999999996,163.668
Mujer,55.94,157.592
Mujer,75.22800000000001,161.766
Mujer,64.127,163.674
Mujer,59.558,158.47899999999998
Mujer,74.439,171.99099999999999
Mujer,43.418,151.879
Mujer,53.451,156.232
Mujer,77.694,176.697
Mujer,57.196999999999996,160.786
Mujer,68.926,161.094
Mujer,60.343,158.358
Mujer,45.248999999999995,150.025
Mujer,45.294,152.537
Mujer,73.48100000000001,169.521
Mujer,66.78699999999999,162.94799999999998
Mujer,67.733,167.352
Mujer,62.199,162.922
Mujer,59.693000000000005,159.236
Mujer,56.465,153.628
Mujer,63.159,164.597
Mujer,61.903999999999996,156.98
Mujer,58.528,154.256
Mujer,66.223,165.678
Mujer,73.932,164.511
Mujer,63.696000000000005,164.639
Mujer,56.05,161.05200000000002
Mujer,57.13,160.129
Mujer,55.427,157.115
Mujer,63.765,155.439
Mujer,76.404,167.665
Mujer,85.307,176.988
Mujer,67.26,171.123
Mujer,61.001999999999995,163.29
Mujer,64.355,163.349
Mujer,55.019,153.214
Mujer,71.476,164.109
Mujer,59.597,162.132
Mujer,75.928,176.34
Mujer,52.84,153.84
Mujer,65.355,166.239
Mujer,64.97399999999999,167.385
Mujer,52.843,154.942
Mujer,62.473,161.297
Mujer,64.251,162.207
Mujer,66.943,168.59400000000002
Mujer,63.903999999999996,161.64600000000002
Mujer,63.73,164.143
Mujer,57.908,158.654
Mujer,60.836999999999996,163.458
Mujer,66.766,161.681
Mujer,51.501000000000005,152.73
Mujer,55.957,157.377
Mujer,75.525,169.078
Mujer,61.205,162.113
Mujer,63.96,164.03799999999998
Mujer,60.715,164.665
Mujer,61.199,164.042
Mujer,69.194,163.5
Mujer,64.469,159.559
Mujer,65.009,165.11599999999999
Mujer,66.23100000000001,157.85
Mujer,52.248999999999995,155.468
Mujer,65.165,159.613
Mujer,52.638000000000005,155.593
Mujer,60.222,164.054
Mujer,68.65,170.03799999999998
Mujer,63.398999999999994,165.696
Mujer,65.18,167.952
Mujer,53.93,160.42
Mujer,55.597,162.195
Mujer,59.845,157.93
Mujer,48.754,156.04399999999998
Mujer,58.79600000000001,161.27700000000002
Mujer,52.5,159.364
Mujer,60.797,157.993
Mujer,51.119,151.183
Mujer,56.739,160.275
Mujer,70.461,163.304
Mujer,74.306,173.864
Mujer,67.98899999999999,163.895
Mujer,54.095,160.66899999999998
Mujer,52.603,154.19799999999998
Mujer,67.236,161.743
Mujer,67.055,165.947
Mujer,63.903999999999996,162.28
Mujer,49.81399999999999,149.164
Mujer,52.262,152.263
Mujer,72.575,169.488
Mujer,54.88,156.07
Mujer,60.035,156.759
Mujer,43.527,154.565
Mujer,81.54899999999999,177.52599999999998
Mujer,58.0,157.3
Mujer,63.21,164.597
Mujer,70.97399999999999,161.963
Mujer,48.24,150.961
Mujer,48.451,149.459
Mujer,67.51100000000001,168.428
Mujer,56.971000000000004,160.851
Mujer,59.82899999999999,156.613
Mujer,64.993,160.939
Mujer,63.358999999999995,166.773
Mujer,61.902,165.044
Mujer,46.707,146.572
Mujer,53.812,157.935
Mujer,60.103,162.467
Mujer,66.077,161.528
